,state,district,repcandidate,demcandidate,rep_score,rep_incumbent,dem_incumbent,state_fips,minority_percentage,pres_approval,same_as_pres_party_rep,same_as_pres_party_dem,log_med_income,year,dem_percent,dem_is_female,rep_is_female,rep_primary_percent,dem_primary_percent,labor_force
8885,California,20,"Moorhead, Carlos J.","Binkley, John",0.5738,False,False,6,,,,,,1972,,,,,,
8886,California,19,"Fisher, Kenneth M.","Holifield, Chet",0.2929,False,True,6,,,,,,1972,,,,,,
8887,Rhode Island,2,"Ryan, Donald P.","Tiernan, Robert O.",0.3686,False,True,44,,,,,,1972,,,,,,
8888,Rhode Island,1,"Feeley, John M.","St. Germain, Fernand",0.3574,False,True,44,,,,,,1972,,,,,,
8889,New Jersey,2,"Sandman, Charles W.","Rose, John D.",0.6574,True,False,34,,,,,,1972,,,,,,
8890,Illinois,8,"Stepnowski, Edward L.","Rostenkowski, Daniel",0.2597,False,True,17,,,,,,1972,,,,,,
8891,New Jersey,3,"Dowd, William F.","Howard, James J.",0.4704,False,True,34,,,,,,1972,,,,,,
8892,Illinois,11,"Hoellen, John J.","Annunzio, Frank",0.46659999999999996,False,True,17,,,,,,1972,,,,,,
8893,Illinois,12,"Crane, Philip M.","Frank, Edwin L.",0.7424,True,False,17,,,,,,1972,,,,,,
8894,Illinois,13,"McClory, Robert","Beetham, Stanley W.",0.6148,True,False,17,,,,,,1972,,,,,,
8895,Illinois,14,"Erlenborn, John N.","Wall, James M.",0.7279000000000001,True,False,17,,,,,,1972,,,,,,
8896,Illinois,15,"Arends, Leslie C.","Hall, Tim L.",0.5724,True,False,17,,,,,,1972,,,,,,
8897,Illinois,16,"Anderson, John Bayard","Devine, John E.",0.7191,True,False,17,,,,,,1972,,,,,,
8898,Illinois,17,"O'Brien, George M.","Houlihan, John J.",0.5563,False,False,17,,,,,,1972,,,,,,
8899,Illinois,18,"Michel, Robert H.","Nordvall, Stephen L.",0.6481999999999999,True,False,17,,,,,,1972,,,,,,
8900,Illinois,20,"Findley, Paul","O'Shea, Robert S.",0.6876000000000001,True,False,17,,,,,,1972,,,,,,
8901,Illinois,21,"Madigan, Edward R.","Johnson, Lawrence E.",0.5478000000000001,False,False,17,,,,,,1972,,,,,,
8902,Illinois,22,"Lamkin, Robert B.","Shipley, George E.",0.4205,False,False,17,,,,,,1972,,,,,,
8903,Illinois,23,"Mays, Robert","Price, Melvin",0.2494,False,False,17,,,,,,1972,,,,,,
8904,New Jersey,13,"Maraziti, Joseph J.","Meyner, Helen S.",0.5648,False,False,34,,,,,,1972,,,,,,
8905,New Jersey,14,"Bozzone, Richard T.","Daniels, Dominick V.",0.3588,False,False,34,,,,,,1972,,,,,,
8906,New Jersey,15,"Brooks, Fuller H.","Patten, Edward J.",0.4767,False,True,34,,,,,,1972,,,,,,
8907,New York,18,"Langley, Jane P.","Koch, Edward I.",0.29510000000000003,False,True,36,,,,,,1972,,,,,,
8908,New York,20,"Levy, Annette F.","Abzug, Bella S.",0.174,False,True,36,,,,,,1972,,,,,,
8909,Vermont,0,"Mallary, Richard W.","Meyer, William H.",0.6502,False,False,50,,,,,,1972,,,,,,
8910,Montana,2,"Forester, Richard L.","Melcher, John",0.2395,False,False,30,,,,,,1972,,,,,,
8911,Connecticut,6,"Walsh, John F.","Grasso, Ella T.",0.3981,False,True,9,,,,,,1972,,,,,,
8912,Connecticut,5,"Sarasin, Ronald A.","Monagan, John S.",0.5118,False,True,9,,,,,,1972,,,,,,
8913,Connecticut,4,"McKinney, Stewart B.","McLoughlin, James P.",0.6308,True,False,9,,,,,,1972,,,,,,
8914,Connecticut,3,"Povinelli, Henry A.","Giaimo, Robert N.",0.4672,False,True,9,,,,,,1972,,,,,,
8915,Connecticut,2,"Steele, Robert H.","Hilsman, Roger",0.6594,True,False,9,,,,,,1972,,,,,,
8916,Illinois,9,"Fetridge, Clark W.","Yates, Sidney R.",0.31670000000000004,False,True,17,,,,,,1972,,,,,,
8917,Illinois,10,"Young, Samuel H.","Mikva, Abner J.",0.5159,False,True,17,,,,,,1972,,,,,,
8918,Illinois,7,"Lento, Thomas J.","Collins, George W.",0.1721,False,True,17,,,,,,1972,,,,,,
8919,Maryland,1,"Mills, William O.","Hargreaves, John R.",0.7049,True,False,24,,,,,,1972,,,,,,
8920,New Jersey,4,"Garibaldi, Peter P.","Thompson, Frank Jr.",0.41969999999999996,False,True,34,,,,,,1972,,,,,,
8921,New Jersey,5,"Frelinghuysen, Peter H.B. Jr.","Bohen, Frederick M.",0.6199,True,False,34,,,,,,1972,,,,,,
8922,New Jersey,6,"Forsythe, Edwin B.","Brennan, Francis P.",0.6347999999999999,True,False,34,,,,,,1972,,,,,,
8923,New Jersey,7,"Widnall, William B.","Lesemann, Arthur J.",0.5920000000000001,True,False,34,,,,,,1972,,,,,,
8924,New Jersey,8,"Johnson, Walter E.","Roe, Robert A.",0.3691,False,True,34,,,,,,1972,,,,,,
8925,Maryland,8,"Gude, Gilbert","Anastasi, Joseph G.",0.639,True,False,24,,,,,,1972,,,,,,
8926,Maryland,7,"Adair, Verdell","Mitchell, Parren J.",0.19949999999999998,False,True,24,,,,,,1972,,,,,,
8927,Maryland,6,"Mason, Edward J.","Byron, Goodloe E.",0.3519,False,True,24,,,,,,1972,,,,,,
8928,Maryland,5,"Hogan, Lawrence J.","Conroy, Edward T.",0.6292,True,False,24,,,,,,1972,,,,,,
8929,Illinois,6,"Collier, Harold R.","Galasso, Michael R.",0.6118,True,False,17,,,,,,1972,,,,,,
8930,Maryland,3,"Morrow, Robert D.","Sarbanes, Paul S.",0.3029,False,True,24,,,,,,1972,,,,,,
8931,Maryland,2,"Bishop, John J.","Long, Clarence D.",0.342,False,True,24,,,,,,1972,,,,,,
8932,Maryland,4,"Holt, Marjorie S.","Fornos, Werner H.",0.5938,False,False,24,,,,,,1972,,,,,,
8933,New Jersey,9,"Schiaffo, Alfred D.","Helstoski, Henry",0.4421,False,True,34,,,,,,1972,,,,,,
8934,Illinois,1,"Coggs, Louis","Metcalfe, Ralph H.",0.0861,False,True,17,,,,,,1972,,,,,,
8935,Illinois,5,"Jarzab, Leonard C.","Kluczynski, John C.",0.2718,False,True,17,,,,,,1972,,,,,,
8936,Illinois,4,"Derwinski, Edward J.","Dore, C. F.",0.7054,True,False,17,,,,,,1972,,,,,,
8937,Illinois,3,"Hanrahan, Robert","Coman, Daniel P.",0.6225,False,False,17,,,,,,1972,,,,,,
8938,New Jersey,10,"Miller, Kenneth C.","Rodino, Peter W. Jr.",0.2025,False,True,34,,,,,,1972,,,,,,
8939,Illinois,2,"Doyle, James","Murphy, Morgan F.",0.2498,False,True,17,,,,,,1972,,,,,,
8940,Maine,2,"Cohen, William S.","Violette, Elmer H.",0.5439,False,False,23,,,,,,1972,,,,,,
8941,New Jersey,12,"Rinaldo, Matthew J.","English, Jerry F.",0.637,False,False,34,,,,,,1972,,,,,,
8942,New Jersey,11,"Waldor, Milton A.","Minish, Joseph G.",0.4082,False,True,34,,,,,,1972,,,,,,
8943,New York,3,"Roncallo, Angelo D.","Bales, Carter F.",0.5853,False,False,36,,,,,,1972,,,,,,
8944,Montana,2,"Rehbeag, Jack","Melchea, John",0.3591,False,False,30,,,,,,1970,,,,,,
8945,Montana,1,"Shoup, Richard G.","Olsen, Arnold",0.5047999999999999,False,True,30,,,,,,1970,,,,,,
8946,New Hampshire,1,"Wyman, Louis C.","Merrow, Chester E.",0.6742,True,False,33,,,,,,1970,,,,,,
8947,Colorado,1,"McKevitt, James D.","Barnes, Craig S.",0.5321,False,False,8,,,,,,1970,,,,,,
8948,Nevada,0,"Charles, J. Robert","Baring, Walter S.",0.1754,False,True,32,,,,,,1970,,,,,,
8949,Nebraska,3,"Martin, Dave","Searcy, Donald",0.5953,True,False,31,,,,,,1970,,,,,,
8950,Nebraska,2,"McCollister, John Y.","Hlavacek, John",0.5188,False,False,31,,,,,,1970,,,,,,
8951,Nebraska,1,"Thone, Charles","Burrows, George",0.6859000000000001,False,False,31,,,,,,1970,,,,,,
8952,California,9,"Guerra, Mark","Edwards, Don",0.2922,False,True,6,,,,,,1970,,,,,,
8953,West Virginia,5,"McQuade, Marian","Kee, James",0.2956,False,False,54,,,,,,1970,,,,,,
8954,Ohio,20,"Petro, J. William","Stanton, James V.",0.1869,False,False,39,,,,,,1970,,,,,,
8955,Ohio,22,"Fink, Adrian","Vanik, Charles A.",0.2846,False,False,39,,,,,,1970,,,,,,
8956,Ohio,23,"Minshall, William Edwin Jr.","Motti, Ronald M.",0.6012,False,False,39,,,,,,1970,,,,,,
8957,Ohio,24,"Powell, Walter E.","Ruppert, James D.",0.5332,False,False,39,,,,,,1970,,,,,,
8958,New Mexico,1,"Lujan, Manuel Jr.","Chavez, Fabian",0.5853,True,False,35,,,,,,1970,,,,,,
8959,New Mexico,2,"Foreman, Ed","Runnels, Harold L.",0.4863,True,False,35,,,,,,1970,,,,,,
8960,New Jersey,15,"Garibaldi, Peter P.","Patten, Edward J.",0.38939999999999997,False,False,34,,,,,,1970,,,,,,
8961,New Jersey,14,"DeGennaro, Carlo","Daniels, Dominick V.",0.2861,False,False,34,,,,,,1970,,,,,,
8962,New Jersey,13,"Comesanas, Raul","Gallagher, Cornelius E.",0.2642,False,True,34,,,,,,1970,,,,,,
8963,New Jersey,12,"Dwyer, Florence P.","Lundy, Daniel F.",0.662,True,False,34,,,,,,1970,,,,,,
8964,New Jersey,11,"Shue, James W.","Minish, Joseph G.",0.3154,False,True,34,,,,,,1970,,,,,,
8965,New Jersey,10,"Jones, Griffith H.","Rodino, Peter W. Jr.",0.3002,False,True,34,,,,,,1970,,,,,,
8966,New Jersey,9,"Hoebel, Henry L.","Helstoski, Henry",0.4296,False,True,34,,,,,,1970,,,,,,
8967,New Jersey,8,"Fontanella, Alfred E.","Roe, Robert A.",0.3901,False,False,34,,,,,,1970,,,,,,
8968,New Jersey,7,"Widnall, William B.","Lesemann, Arthur J.",0.5858,True,False,34,,,,,,1970,,,,,,
8969,New Jersey,6,"Forsythe, Edwin B.","Yates, Charles B.",0.5489999999999999,False,False,34,,,,,,1970,,,,,,
8970,New Jersey,5,"Frelinghuysen, Peter H.B. Jr.","Eisele, Ronald C.",0.6761,True,False,34,,,,,,1970,,,,,,
8971,New Jersey,4,"Costigan, Edward A.","Thompson, Frank Jr.",0.415,False,True,34,,,,,,1970,,,,,,
8972,New Jersey,3,"Dowd, William F.","Howard, James J.",0.4384,False,True,34,,,,,,1970,,,,,,
8973,New Jersey,2,"Sandman, Charles W.","Hughes, William J.",0.5168,True,False,34,,,,,,1970,,,,,,
8974,New Jersey,1,"Hunt, John E.","Mansi, Salvatore T.",0.6143,True,False,34,,,,,,1970,,,,,,
8975,California,1,"Clausen, Don H.","Kortum, William M.",0.6335000000000001,True,False,6,,,,,,1970,,,,,,
8976,California,2,"Gilbert, Lloyd E.","Johnson, Harold T.",0.1977,False,True,6,,,,,,1970,,,,,,
8977,California,3,"Duffy, Elmore J.","Moss, John Emerson",0.37270000000000003,False,True,6,,,,,,1970,,,,,,
8978,Ohio,21,"Mack, Bill","Stokes, Louis",0.2238,False,False,39,,,,,,1970,,,,,,
8979,Ohio,19,"Dennison, Margaret","Carney, Charles J.",0.4155,False,True,39,,,,,,1970,,,,,,
8980,West Virginia,4,"Shannon, Ralph L.","Hechler, Ken",0.3261,False,True,54,,,,,,1970,,,,,,
8981,Ohio,18,"Stewart, Robert","Hays, Wayne L.",0.3171,False,True,39,,,,,,1970,,,,,,
8982,Washington,7,"Lewis, Brian","Adams, Brock",0.3232,False,True,53,,,,,,1970,,,,,,
8983,Washington,6,"Jarstad, John","Hicks, Floyd V.",0.3005,False,True,53,,,,,,1970,,,,,,
8984,Washington,5,"Gamble, George","Foley, Thomas S.",0.3297,False,True,53,,,,,,1970,,,,,,
8985,Washington,4,"May, Catherine","McCormack, Mike",0.4742,True,False,53,,,,,,1970,,,,,,
8986,Washington,3,"McConkey, R. C.","Hansen, Julia Butler",0.40850000000000003,False,True,53,,,,,,1970,,,,,,
8987,Washington,2,"McBride, Edward","Meeds, Lloyd",0.2726,False,True,53,,,,,,1970,,,,,,
8988,Washington,1,"Pelly, Thomas M.","Hughes, David A.",0.6681999999999999,True,False,53,,,,,,1970,,,,,,
8989,Ohio,1,"Keating, William J.","Turner, Bailey W.",0.6912999999999999,False,False,39,,,,,,1970,,,,,,
8990,Ohio,2,"Clancy, Donald D.","Springer, Gerald N.",0.5588000000000001,True,False,39,,,,,,1970,,,,,,
8991,Ohio,3,"Whalen, Charles W.","Kerr, Dempsey A.",0.7648999999999999,True,False,39,,,,,,1970,,,,,,
8992,Ohio,4,"McCulloch, William M.","Laws, Donald B.",0.644,True,False,39,,,,,,1970,,,,,,
8993,Ohio,5,"Latta, Delbert L.","Sherer, Carl G.",0.7115,True,False,39,,,,,,1970,,,,,,
8994,Ohio,6,"Harsha, William H.","Stevens, Raymond H.",0.6783,True,False,39,,,,,,1970,,,,,,
8995,Ohio,7,"Brown, Clarence J. Jr.","Lewis, Joseph D.",0.6937000000000001,True,False,39,,,,,,1970,,,,,,
8996,Ohio,9,"Shapiro, Allen H.","Ashley, Thomas William Ludlow",0.2908,False,True,39,,,,,,1970,,,,,,
8997,Ohio,10,"Miller, Clarence E.","Arnett, Douglas",0.6653,True,False,39,,,,,,1970,,,,,,
8998,Ohio,11,"Stanton, J. William","Rudd, Ralph",0.6825,True,False,39,,,,,,1970,,,,,,
8999,Ohio,12,"Devine, Samuel L.","Goodrich, James W.",0.5767,True,False,39,,,,,,1970,,,,,,
9000,Ohio,13,"Mosher, Charles A.","Bartolomeo, Joseph",0.6171,True,False,39,,,,,,1970,,,,,,
9001,Ohio,14,"Ayres, William Hanes","Seiberling, John F.",0.4357,True,False,39,,,,,,1970,,,,,,
9002,Ohio,15,"Wylie, Chalmers P.","McGee, Manley L.",0.7056,True,False,39,,,,,,1970,,,,,,
9003,Ohio,16,"Bow, Frank T.","Musser, Virgil L.",0.5624,True,False,39,,,,,,1970,,,,,,
9004,Ohio,17,"Ashbrook, John M.","Hood, James C.",0.6433,True,False,39,,,,,,1970,,,,,,
9005,California,4,"Gyorke, Andrew","Leggett, Robert L.",0.3204,False,True,6,,,,,,1970,,,,,,
9006,California,5,"Parks, John E.","Burton, Phillip",0.2919,False,True,6,,,,,,1970,,,,,,
9007,California,6,"Mailliard, William S.","Miller, Russell R.",0.5336,True,False,6,,,,,,1970,,,,,,
9008,California,7,"Healy, John E.","Dellums, Ronald V.",0.4188,False,False,6,,,,,,1970,,,,,,
9009,California,19,"Jones, Bill","Holifield, Chet",0.2961,False,True,6,,,,,,1970,,,,,,
9010,California,20,"Smith, H. Allen","Stolzberg, Michael M.",0.6994,True,False,6,,,,,,1970,,,,,,
9011,California,21,"Johnson, Southey M.","Hawkins, Augustus",0.0547,False,True,6,,,,,,1970,,,,,,
9012,California,22,"Hayden, Tom","Corman, James C.",0.3992,False,True,6,,,,,,1970,,,,,,
9013,California,23,"Clawson, Del","Chapman, G. L.",0.6334000000000001,True,False,6,,,,,,1970,,,,,,
9014,California,24,"Rousselot, John H.","Evers, Myrlie B.",0.6676000000000001,True,False,6,,,,,,1970,,,,,,
9015,California,25,"Wiggins, Charles E.","Craven, Leslie W.",0.6434000000000001,True,False,6,,,,,,1970,,,,,,
9016,California,26,"Friedman, Nathaniel J.","Rees, Thomas M.",0.2659,False,True,6,,,,,,1970,,,,,,
9017,California,27,"Goldwater, Barry Jr.","Kimmel, Toni",0.6864,False,False,6,,,,,,1970,,,,,,
9018,California,28,"Bell, Alphonzo","McLaughlin, Don",0.7277,True,False,6,,,,,,1970,,,,,,
9019,California,29,"McMann, Tom","Danielson, George E.",0.3741,False,False,6,,,,,,1970,,,,,,
9020,California,30,"Cavnar, Samuel M.","Roybal, Edward R.",0.305,False,True,6,,,,,,1970,,,,,,
9021,California,31,"Casmir, Fred L.","Wilson, Charles H.",0.2682,False,True,6,,,,,,1970,,,,,,
9022,California,32,"Hosmer, Craig","Mallonee, Walter L.",0.7293999999999999,True,False,6,,,,,,1970,,,,,,
9023,California,33,"Pettis, Jerry L.","Wright, Chester M.",0.7217,True,False,6,,,,,,1970,,,,,,
9024,California,34,"Teague, Bill J.","Hanna, Richard T.",0.447,False,True,6,,,,,,1970,,,,,,
9025,California,35,"Schmitz, John G.","Lenhart, Thomas B.",0.6890000000000001,False,False,6,,,,,,1970,,,,,,
9026,California,36,"Wilson, Robert Carlton","Hostetter, Daniel K.",0.7471,True,False,6,,,,,,1970,,,,,,
9027,California,37,"Kuhn, James B.","Van Deerlin, Lionel",0.2539,False,False,6,,,,,,1970,,,,,,
9028,California,38,"Veysey, Victor V.","Tunno, David A.",0.5052,False,False,6,,,,,,1970,,,,,,
9029,West Virginia,1,"Doll, Ken","Mollohan, Robert H.",0.3847,False,True,54,,,,,,1970,,,,,,
9030,West Virginia,2,"Reddecliff, Richard","Staggers, Harley O.",0.3651,False,True,54,,,,,,1970,,,,,,
9031,West Virginia,3,"Kinsolving, Neal A.","Slack, John M.",0.34630000000000005,False,True,54,,,,,,1970,,,,,,
9032,California,18,"Mathias, Robert B.","Miller, Milton S.",0.64,True,False,6,,,,,,1970,,,,,,
9033,California,17,"Donaldson, Michael C.","Anderson, Glenn M.",0.36329999999999996,False,True,6,,,,,,1970,,,,,,
9034,California,16,"Sanchez, Phillip V.","Sisk, B. F.",0.3155,False,True,6,,,,,,1970,,,,,,
9035,Virginia,5,"St. Clair, Allen T.","Daniel, W. C.",0.2697,False,True,51,,,,,,1970,,,,,,
9036,California,8,"Crane, Michael A.","Miller, George P.",0.31,False,False,6,,,,,,1970,,,,,,
9037,Colorado,3,"Mitchell, John C.","Evans, Frank E.",0.34369999999999995,False,True,8,,,,,,1970,,,,,,
9038,California,10,"Gubser, Charles S.","McLean, Stuart D.",0.6279,True,False,6,,,,,,1970,,,,,,
9039,California,11,"McCloskey, Paul Norton Jr.","Gomperts, Robert E.",0.7867000000000001,True,False,6,,,,,,1970,,,,,,
9040,California,12,"Talcott, Burt L.","Riordan, O'Brien",0.6523,True,False,6,,,,,,1970,,,,,,
9041,Virginia,10,"Broyhill, Joel T.","Miller, Harold O.",0.5445,True,False,51,,,,,,1970,,,,,,
9042,Virginia,9,"Wampler, William C.","Buchanan, Tate C.",0.6092,True,False,51,,,,,,1970,,,,,,
9043,Virginia,8,"Scott, William L.","Stearns, Darrel H.",0.6375,True,False,51,,,,,,1970,,,,,,
9044,Virginia,7,"Robinson, J. Kenneth","Williams, Murat",0.6175999999999999,False,False,51,,,,,,1970,,,,,,
9045,Virginia,6,"Poff, Richard H.","White, Roy R.",0.7459,True,False,51,,,,,,1970,,,,,,
9046,Virginia,4,"Helms, James M.","Abbitt, Watkins Moorman",0.1517,False,True,51,,,,,,1970,,,,,,
9047,California,15,"Van, Dyken Sam","McFall, John J.",0.3607,False,True,6,,,,,,1970,,,,,,
9048,Virginia,3,"Wilkinson, J. Harvie","Satterfield, David E. Jr.",0.32530000000000003,False,True,51,,,,,,1970,,,,,,
9049,Virginia,2,"Whitehurst, G. W.","Fitzpatrick, Joseph T.",0.6171,True,False,51,,,,,,1970,,,,,,
9050,Oklahoma,1,"Belcher, Page H.","Jones, James R.",0.557,True,False,40,,,,,,1970,,,,,,
9051,Oklahoma,2,"Humphries, Gene","Edmondson, Ed",0.2923,False,True,40,,,,,,1970,,,,,,
9052,Oklahoma,4,"Wilkinson, Jay G.","Steed, Tom",0.35369999999999996,False,True,40,,,,,,1970,,,,,,
9053,Oklahoma,5,"Campbell, Terry L.","Jarman, John",0.2688,False,True,40,,,,,,1970,,,,,,
9054,Oklahoma,6,"Camp, John N.","Cassity, R. O.",0.6418,True,False,40,,,,,,1970,,,,,,
9055,New Hampshire,2,"Cleveland, James C.","Daniell, Eugene S.",0.6962999999999999,True,False,33,,,,,,1970,,,,,,
9056,California,13,"Teague, Charles M.","Hart, Gary K.",0.5917,True,False,6,,,,,,1970,,,,,,
9057,California,14,"Athan, Byron D.","Waldie, Jerome R.",0.2545,False,True,6,,,,,,1970,,,,,,
9058,Colorado,2,"Baotzman, Donald G.","Gebhaadt, Richard G.",0.6339,False,False,8,,,,,,1970,,,,,,
9059,Arizona,3,"Steiger, Sam","Beaty, Orren",0.6208,True,False,4,,,,,,1970,,,,,,
9060,Colorado,4,"Gossard, Bill","Aspinall, Wayne N.",0.44920000000000004,False,True,8,,,,,,1970,,,,,,
9061,Georgia,9,"Cooper, Bob","Landrum, Phil M.",0.2828,False,False,13,,,,,,1970,,,,,,
9062,Pennsylvania,26,"Cupelli, Domenick A.","Morgan, Thomas E.",0.3029,False,False,42,,,,,,1970,,,,,,
9063,Pennsylvania,27,"Fulton, James Grove","Walgren, Douglas",0.6123,False,False,42,,,,,,1970,,,,,,
9064,Kansas,5,"Saar, T. D.","Skubitz, Joe",0.3299,False,False,20,,,,,,1970,,,,,,
9065,North Carolina,4,"Hawke, Jack","Galifianakis, Nick",0.4765,False,True,37,,,,,,1970,,,,,,
9066,North Carolina,5,"Mizell, Wilmer D.","White, James G.",0.5813,True,False,37,,,,,,1970,,,,,,
9067,North Carolina,6,"Barham, Clifton B.","Preyer, L. Richardson",0.3031,False,True,37,,,,,,1970,,,,,,
9068,North Carolina,7,"Weber, Frederick R.","Lennon, Alton",0.2799,False,True,37,,,,,,1970,,,,,,
9069,Oregon,1,"Wyatt, Wendell","Cook, Vern",0.718,True,False,41,,,,,,1970,,,,,,
9070,North Carolina,8,"Ruth, Earl B.","Blue, H. Clifton",0.5611999999999999,True,False,37,,,,,,1970,,,,,,
9071,Alaska,0,"Murkowski, Frank H.","Begich, Nicholas J.",0.4489,False,False,2,,,,,,1970,,,,,,
9072,North Carolina,9,"Jonas, Charles Raper","Bahakel, Cy N.",0.6664,False,False,37,,,,,,1970,,,,,,
9073,North Carolina,10,"Broyhill, James Thomas","Whitener, Basil L.",0.5706,True,False,37,,,,,,1970,,,,,,
9074,North Carolina,11,"Atkinson, Luke","Taylor, Roy A.",0.3297,False,True,37,,,,,,1970,,,,,,
9075,Alabama,6,"Buchanan, John H. Jr.","Schmarkey, John C.",0.6147,True,False,1,,,,,,1970,,,,,,
9076,Alabama,4,"Andrews, Glenn","Nichols, Bill",0.1454,False,True,1,,,,,,1970,,,,,,
9077,Alabama,2,"Dickinson, William Louis","Winfield, Jack",0.7059000000000001,True,False,1,,,,,,1970,,,,,,
9078,Alabama,1,"Edwards, Jack","Tyson, John M.",0.698,True,False,1,,,,,,1970,,,,,,
9079,Indiana,11,"Burton, Dan","Jacobs, Andrew Jr.",0.4169,False,False,18,,,,,,1970,,,,,,
9080,Indiana,10,"Dennis, David W.","Sharp, Philip R.",0.508,True,False,18,,,,,,1970,,,,,,
9081,Indiana,9,"Wathen, Richard B.","Hamilton, Lee H.",0.375,False,True,18,,,,,,1970,,,,,,
9082,Indiana,8,"Zion, Roger H.","Huber, J. David",0.5259,True,False,18,,,,,,1970,,,,,,
9083,Indiana,7,"Myers, John T.","Roach, William D.",0.5708,True,False,18,,,,,,1970,,,,,,
9084,Massachusetts,12,"Keith, Hastings","Studds, Gerry E.",0.5038,False,False,25,,,,,,1970,,,,,,
9085,Massachusetts,10,"Heckler, Margaret M.","Yaffe, Bertram A.",0.5704,True,False,25,,,,,,1970,,,,,,
9086,Massachusetts,9,"Curtis, Laurence","Hicks, Louise Day",0.2563,False,False,25,,,,,,1970,,,,,,
9087,Massachusetts,7,"Hughes, Gordon F.","MacDonald, Torbert H.",0.3267,False,True,25,,,,,,1970,,,,,,
9088,Massachusetts,6,"Phillips, Howard","Harrington, Michael J.",0.3831,False,False,25,,,,,,1970,,,,,,
9089,Massachusetts,5,"Morse, F. Bradford","Williams, Richard",0.633,True,False,25,,,,,,1970,,,,,,
9090,Massachusetts,4,"Miller, Howard A.","Donohue, Harold D.",0.4567,False,True,25,,,,,,1970,,,,,,
9091,Pennsylvania,25,"Loth, John","Clark, Frank M.",0.2874,False,False,42,,,,,,1970,,,,,,
9092,Pennsylvania,24,"Merrick, Wayne R.","Vigorito, Joseph P.",0.3207,False,False,42,,,,,,1970,,,,,,
9093,Pennsylvania,23,"Johnson, Albert W.","Harrington, Cecil R.",0.5792,False,False,42,,,,,,1970,,,,,,
9094,Idaho,1,"McClure, James A.","Brauner, William J.",0.5817,True,False,16,,,,,,1970,,,,,,
9095,North Carolina,3,"Howell, Herbert H.","Henderson, David N.",0.3987,False,True,37,,,,,,1970,,,,,,
9096,Kansas,1,"Sebelius, Keith","Jellison, Billy D.",0.5681,True,False,20,,,,,,1970,,,,,,
9097,Hawaii,1,"Cockey, Richard K.","Matsunaga, Spark M.",0.2711,False,True,15,,,,,,1970,,,,,,
9098,Wisconsin,1,"Schadeberg, Henry C.","Aspin, Les",0.3907,True,False,55,,,,,,1970,,,,,,
9099,Pennsylvania,1,"Ziccardi, Joseph S.","Barrett, William A.",0.3037,False,True,42,,,,,,1970,,,,,,
9100,Pennsylvania,2,"Taylor, Edward L.","Nix, Robert N.",0.3178,False,True,42,,,,,,1970,,,,,,
9101,Pennsylvania,3,"Pelagatti, Gustine J.","Byrne, James A.",0.4364,False,True,42,,,,,,1970,,,,,,
9102,Pennsylvania,4,"Dougherty, Charles F.","Eilberg, Joshua",0.40590000000000004,False,True,42,,,,,,1970,,,,,,
9103,Pennsylvania,5,"Ring, James H.","Green, William J. III",0.3271,False,False,42,,,,,,1970,,,,,,
9104,Pennsylvania,6,"Kitsock, Michael","Yatron, Gus",0.33409999999999995,False,True,42,,,,,,1970,,,,,,
9105,Pennsylvania,7,"Williams, Lawrence Gordon","Breslin, Joseph R.",0.5921,True,False,42,,,,,,1970,,,,,,
9106,Pennsylvania,8,"Biester, Edward G.","Hennessy, Arthur L.",0.5867,True,False,42,,,,,,1970,,,,,,
9107,Pennsylvania,9,"Ware, John H.","Waldmann, Louis F.",0.5915,False,False,42,,,,,,1970,,,,,,
9108,Idaho,2,"Hansen, Orval H.","Wells, Marden E.",0.6758,True,False,16,,,,,,1970,,,,,,
9109,Pennsylvania,22,"Saylor, John P.","O'Kicki, Joseph F.",0.5818,False,False,42,,,,,,1970,,,,,,
9110,Kansas,3,"Winn, Larry","Decoursey, James H.",0.5368999999999999,True,False,20,,,,,,1970,,,,,,
9111,Kansas,4,"Shriver, Garner E.","Juhnke, James C.",0.6441,True,False,20,,,,,,1970,,,,,,
9112,Pennsylvania,10,"McDade, Joseph M.","Smith, Edward J.",0.6659999999999999,True,False,42,,,,,,1970,,,,,,
9113,Pennsylvania,12,"Whalley, J. Irving","Karycki, Victor J.",0.6570999999999999,True,False,42,,,,,,1970,,,,,,
9114,Pennsylvania,13,"Coughlin, R. Lawrence","Romano, Frank R.",0.5972999999999999,True,False,42,,,,,,1970,,,,,,
9115,Pennsylvania,14,"Levine, Barry","Moorhead, William S.",0.2293,False,True,42,,,,,,1970,,,,,,
9116,Pennsylvania,15,"Roberts, Charles H.","Rooney, Fred B.",0.32130000000000003,False,False,42,,,,,,1970,,,,,,
9117,Pennsylvania,16,"Eshleman, Edwin D.","Pflum, John E.",0.6853,True,False,42,,,,,,1970,,,,,,
9118,Pennsylvania,17,"Schneebeli, Herman T.","Zurick, William P.",0.5922,True,False,42,,,,,,1970,,,,,,
9119,Pennsylvania,18,"Corbett, Robert J.","Leslie, Honald E.",0.6149,False,False,42,,,,,,1970,,,,,,
9120,Pennsylvania,19,"Goodling, George A.","Berger, Arthur L.",0.5504,True,False,42,,,,,,1970,,,,,,
9121,Pennsylvania,20,"Honeygosky, Joseph","Gaydos, Joseph M.",0.20989999999999998,False,True,42,,,,,,1970,,,,,,
9122,Pennsylvania,21,"Anderson, Glenn G.","Dent, John H.",0.30269999999999997,False,False,42,,,,,,1970,,,,,,
