Year,District,Name,Gender
2018,Maryland 3,Jim Wilhelm,male
2018,Maryland 3,Jerry McKinley,male
2018,Maryland 3,Alain Lareau,male
2018,Maryland 4,Donna Edwards,male
2018,Maryland 4,Robert Broadus,male
2018,Maryland 5,Steny Hoyer,male
2018,Maryland 5,Charles Lollar,male
2018,Maryland 5,Gavin Shickle,male
2018,Maryland 6,Roscoe Bartlett,male
2018,Maryland 6,Andrew Duck,male
2018,Maryland 6,Dan Massey,male
2018,Maryland 6,Michael Reed,male
2018,Maryland 7,Elijah Cummings,male
2018,Maryland 7,Frank Mirable Jr.,male
2018,Maryland 7,Scott Spencer,male
2018,Maryland 8,Chris Van Hollen Jr.,male
2018,Maryland 8,Michael Lee Philips,male
2018,Maryland 8,Mark Grannis,male
2018,Maryland 8,Fred Nordhorn,male
2018,Massachusetts 1,John Olver,male
2018,Massachusetts 1,William Gunn,male
2018,Massachusetts 1,Michael Engel,male
2018,Massachusetts 2,Richard Neal,male
2018,Massachusetts 2,Thomas Wesley,male
2018,Massachusetts 3,Jim McGovern,male
2018,Massachusetts 3,Martin Lamb,male
2018,Massachusetts 3,Patrick Barron,male
2018,Massachusetts 4,Barney Frank,male
2018,Massachusetts 4,Sean Bielat,male
2018,Massachusetts 4,Susan Allen,male
2018,Massachusetts 4,Donald Jordan,male
2018,Massachusetts 5,Niki Tsongas,male
2018,Massachusetts 5,Jonathan Golnik,male
2018,Massachusetts 5,Dale Brown,male
2018,Massachusetts 5,Robert Clark,male
2018,Massachusetts 6,John Tierney,male
2018,Massachusetts 6,Bill Hudak,male
2018,Massachusetts 7,Ed Markey,male
2018,Massachusetts 7,Gerry Dembrowski,male
2018,Massachusetts 8,Stephen Lynch,male
2018,Massachusetts 8,Vernon Harrison,male
2018,Massachusetts 8,Philip Dunkelbarger,male
2018,Massachusetts 9,William Keating,male
2018,Massachusetts 9,Jeff Perry,male
2018,Massachusetts 9,Maryanne Lewis,male
2018,Massachusetts 9,James Sheets,male
2018,Massachusetts 9,Joe Van Nes,male
2018,Michigan 1,Dan Benishek,male
2018,Michigan 1,Gary McDowell,male
2018,Michigan 1,Glenn Wilson,male
2018,Michigan 1,Pat Lambert,male
2018,Michigan 1,Keith Shelton,male
2018,Michigan 1,Ellis Boal,male
2018,Michigan 2,Bill Huizenga,male
2018,Michigan 2,Fred Johnson,male
2018,Michigan 2,Jay Gillotte,male
2018,Michigan 2,Ronald Graeser,male
2018,Michigan 2,Lloyd Clarke,male
2018,Michigan 3,Justin Amash,male
2018,Michigan 3,Pat Miles,male
2018,Michigan 3,James Rogers,male
2018,Michigan 3,Ted Gerrard,male
2018,Michigan 3,Charlie Shick,male
2018,Michigan 4,Dave Camp,male
2018,Michigan 4,Jerry Campbell,male
2018,Michigan 4,John Emerick,male
2018,Michigan 4,Clint Foster,male
2018,Michigan 5,Dale Kildee,male
2018,Michigan 5,John Kuipec,male
2018,Michigan 5,[96] Matt de Heus,male
2018,Michigan 5,Michael Moon,male
2018,Michigan 6,Fred Upton,male
2018,Michigan 6,Don Cooney,male
2018,Michigan 6,Mel Vaulkner,male
2018,Michigan 6,Fred Strand,male
2018,Michigan 6,Pat Foster,male
2018,Michigan 7,Tim Walberg,male
2018,Michigan 7,Mark Schauer,male
2018,Michigan 7,Scott Aughney,male
2018,Michigan 7,Greg Merle,male
2018,Michigan 7,Richard Wunsch,male
2018,Michigan 8,Mike Rogers,male
2018,Michigan 8,Lance Enderle,male
2018,Michigan 8,Bob Dashairya,male
2018,Michigan 9,Gary Peters,male
2018,Michigan 9,Andrew Raczkowski,male
2018,Michigan 9,Douglas Campbell,male
2018,Michigan 9,Adam Goodman,male
2018,Michigan 9,Bob Gray,male
2018,Michigan 9,Matthew Kuofie,male
2018,Michigan 10,Candice Miller,male
2018,Michigan 10,Henry Yanez,male
2018,Michigan 10,Claude Beavers,male
2018,Michigan 10,Candace Caveny,male
2018,Michigan 11,Thad McCotter,male
2018,Michigan 11,Natalie Mosher,male
2018,Michigan 11,John Tatar,male
2018,Michigan 12,Sander Levin,male
2018,Michigan 12,Don Volaric,male
2018,Michigan 12,Julia Williams,male
2018,Michigan 12,Leonard Schwartz,male
2018,Michigan 12,Lester Townsend,male
2018,Michigan 12,Alan Jacquemotte,male
2018,Michigan 13,Hansen Clarke,male
2018,Michigan 13,John Hauler,male
2018,Michigan 13,George Corsetti,male
2018,Michigan 13,Duane Montgomery,male
2018,Michigan 13,Heidi Peterson,male
2018,Michigan 14,John Conyers Jr.,male
2018,Michigan 14,Don Ukrainec,male
2018,Michigan 14,Marc Sosnowski,male
2018,Michigan 14,Rick Secula,male
2018,Michigan 15,John Dingell,male
2018,Michigan 15,Rob Steele,male
2018,Michigan 15,Aimee Smith,male
2018,Michigan 15,Kerry Lee Morgan,male
2018,Michigan 15,Matthew Furman,male
2018,Minnesota 1,Tim Walz,male
2018,Minnesota 1,Randy Demmer,male
2018,Minnesota 1,Steven Wilson,male
2018,Minnesota 1,Lars Johnson,male
2018,Minnesota 2,John Kline,male
2018,Minnesota 2,Shelly Madore,male
2018,Minnesota 3,Erik Paulsen,male
2018,Minnesota 3,Jim Meffert,male
2018,Minnesota 3,Jon Oleson,male
2018,Minnesota 4,Betty McCollum,male
2018,Minnesota 4,Teresa Collett,male
2018,Minnesota 4,Steve Carlson,male
2018,Minnesota 5,Keith Ellison,male
2018,Minnesota 5,Joel Demos,male
2018,Minnesota 5,Lynn Torgerson,male
2018,Minnesota 5,Tom Schrunk,male
2018,Minnesota 5,Michael Cavlan,male
2018,Minnesota 6,Michele Bachmann,male
2018,Minnesota 6,Tarryl Clark,male
2018,Minnesota 6,Bob Anderson,male
2018,Minnesota 6,Aubrey Immelman,male
2018,Minnesota 7,Collin Peterson,male
2018,Minnesota 7,Lee Byberg,male
2018,Minnesota 7,Gene Waldorf,male
2018,Minnesota 7,Glen Menze,male
2018,Minnesota 8,Chip Cravaack,male
2018,Minnesota 8,Jim Oberstar,male
2018,Minnesota 8,Timothy Olson,male
2018,Minnesota 8,George Burton,male
2018,Mississippi 1,Alan Nunnelee,male
2018,Mississippi 1,Travis Childers,male
2018,Mississippi 1,Wally Pang,male
2018,Mississippi 1,Les Green,male
2018,Mississippi 1,A. G. Baddley,male
2018,Mississippi 1,Gail Giaranita,male
2018,Mississippi 1,Rico Hoskins,male
2018,Mississippi 1,Harold Taylor,male
2018,Mississippi 1,Barbara Washer,male
2018,Mississippi 2,Bennie Thompson,male
2018,Mississippi 2,Bill Marcy,male
2018,Mississippi 2,Ashley Norwood,male
2018,Mississippi 3,Gregg Harper,male
2018,Mississippi 3,Joel Gill,male
2018,Mississippi 3,Tracella Lou O'Hara Hill,male
2018,Mississippi 4,Steven Palazzo,male
2018,Mississippi 4,Gene Taylor,male
2018,Mississippi 4,Tim Hampton,male
2018,Mississippi 4,Anna Jewel Revies,male
2018,Missouri 1,Lacy Clay,male
2018,Missouri 1,Robyn Hamlin,male
2018,Missouri 1,Julie Stone,male
2018,Missouri 2,Todd Akin,male
2018,Missouri 2,Arthur Lieber,male
2018,Missouri 2,Steve Mosbacher,male
2018,Missouri 3,Russ Carnahan,male
2018,Missouri 3,Ed Martin,male
2018,Missouri 3,Steven Hedrick,male
2018,Missouri 3,Nick Ivanovich,male
2018,Missouri 4,Vicky Hartzler,male
2018,Missouri 4,Ike Skelton,male
2018,Missouri 4,Jason Michael Braun,male
2018,Missouri 4,Greg Cowan,male
2018,Missouri 5,Emanuel Cleaver,male
2018,Missouri 5,Jacob Turk,male
2018,Missouri 5,Randy Langkraehr,male
2018,Missouri 5,Dave Lay,male
2018,Missouri 6,Sam Graves,male
2018,Missouri 6,Clint Hylton,male
2018,Missouri 7,Billy Long,male
2018,Missouri 7,Scott Eckersley,male
2018,Missouri 7,Kevin Craig,male
2018,Missouri 8,Jo Ann Emerson,male
2018,Missouri 8,Tommy Sowers,male
2018,Missouri 8,Larry Bill,male
2018,Missouri 8,Rick Vandeven,male
2018,Missouri 9,Blaine Luetkemeyer,male
2018,Missouri 9,Christopher Dwyer,male
2018,Missouri 9,Jeff Reed,male
2018,Montana at-large1,Denny Rehberg,male
2018,Montana at-large1,Dennis McDonald,male
2018,Montana at-large1,Mike Fellows,male
2018,Nebraska 1,Jeff Fortenberry,male
2018,Nebraska 1,Ivy Harper,male
2018,Nebraska 2,Lee Terry,male
2018,Nebraska 2,Tom White,male
2018,Nebraska 3,Adrian Smith,male
2018,Nebraska 3,Rebekah Davis,male
2018,Nebraska 3,Dan Hill,male
2018,Nevada 1,Shelley Berkley,male
2018,Nevada 1,Kenneth A. Wegner,male
2018,Nevada 1,Jonathan J. Hansen,male
2018,Nevada 1,Ed Klapproth,male
2018,Nevada 2,Dean Heller,male
2018,Nevada 2,Nancy Price,male
2018,Nevada 2,Russell Best,male
2018,Nevada 3,Joe Heck,male
2018,Nevada 3,Dina Titus,male
2018,Nevada 3,Barry Michaels,male
2018,Nevada 3,Joseph P. Silvestri,male
2018,Nevada 3,Scott David Narder,male
2018,New Hampshire 1,Frank Guinta,male
2018,New Hampshire 1,Carol Shea-Porter,male
2018,New Hampshire 1,Philip Hodson,male
2018,New Hampshire 2,Charlie Bass,male
2018,New Hampshire 2,Ann McLane Kuster,male
2018,New Hampshire 2,Tim vanBlommesteyn,male
2018,New Hampshire 2,Howard Wilson,male
2018,New Jersey 1,Rob Andrews,male
2018,New Jersey 1,Dale Glading,male
2018,New Jersey 1,Mark Heacock,male
2018,New Jersey 1,Margaret Chapman,male
2018,New Jersey 1,Nicky Petrutz,male
2018,New Jersey 2,Frank LoBiondo,male
2018,New Jersey 2,Gary Stein,male
2018,New Jersey 2,Peter Boyce,male
2018,New Jersey 2,Mark Lovett,male
2018,New Jersey 2,Vitov Valdes-Munoz,male
2018,New Jersey 3,Jon Runyan,male
2018,New Jersey 3,John Adler,male
2018,New Jersey 3,Peter DeStefano,male
2018,New Jersey 3,Russ Conger,male
2018,New Jersey 3,Lawrence Donahue,male
2018,New Jersey 4,Chris Smith,male
2018,New Jersey 4,Howard Kleinhendler,male
2018,New Jersey 4,Joe Siano,male
2018,New Jersey 4,Steven Welzer,male
2018,New Jersey 4,David Meiswinkle,male
2018,New Jersey 5,Scott Garrett,male
2018,New Jersey 5,Tod Thiese,male
2018,New Jersey 5,Ed Fanning,male
2018,New Jersey 5,Mark Quick,male
2018,New Jersey 5,James Radigan,male
2018,New Jersey 6,Frank Pallone,male
2018,New Jersey 6,Anna C. Little,male
2018,New Jersey 6,Jack Freudenheim,male
2018,New Jersey 6,Karen Anne Zaletel,male
2018,New Jersey 7,Leonard Lance,male
2018,New Jersey 7,Ed Potosnak,male
2018,New Jersey 8,Bill Pascrell,male
2018,New Jersey 8,Roland Straten,male
2018,New Jersey 8,Raymond Giangrasso,male
2018,New Jersey 9,Steve Rothman,male
2018,New Jersey 9,Michael Agosta,male
2018,New Jersey 9,Patricia Alessandrini,male
2018,New Jersey 10,Don Payne,male
2018,New Jersey 10,Michael Alonso,male
2018,New Jersey 10,Joanne Miller,male
2018,New Jersey 10,Robert Louis Toussaint,male
2018,New Jersey 11,Rodney Frelinghuysen,male
2018,New Jersey 11,Douglas Herbert,male
2018,New Jersey 11,Jim Gawron,male
2018,New Jersey 12,Rush Holt Jr.,male
2018,New Jersey 12,Scott M. Sipprelle,male
2018,New Jersey 12,Kenneth Cody,male
2018,New Jersey 13,Albio Sires,male
2018,New Jersey 13,Henrietta Dwyer,male
2018,New Jersey 13,Anthony Zanowic,male
2018,New Jersey 13,Máximo Gómez Nacer,male
2018,New Mexico 1,Martin Heinrich,male
2018,New Mexico 1,Jon Barela,male
2018,New Mexico 2,Steve Pearce,male
2018,New Mexico 2,Harry Teague,male
2018,New Mexico 3,Ben Lujan,male
2018,New Mexico 3,Tom Mullins,male
2018,New York 1,Tim Bishop,male
2018,New York 1,Randy Altschuler,male
2018,New York 2,Steve Israel,male
2018,New York 2,John Gomez,male
2018,New York 2,Anthony Tolda,male
2018,New York 3,Peter King,male
2018,New York 3,Howard Kudler,male
2018,New York 4,Carolyn McCarthy,male
2018,New York 4,Fran Becker,male
2018,New York 5,Gary Ackerman,male
2018,New York 5,James Milano,male
2018,New York 5,Elizabeth Berney,male
2018,New York 6,Gregory Meeks,male
2018,New York 6,Asher Taub,male
2018,New York 7,Joseph Crowley,male
2018,New York 7,Ken Reynolds,male
2018,New York 7,Anthony Gronowicz,male
2018,New York 8,Jerrold Nadler,male
2018,New York 8,Susan Kone,male
2018,New York 9,Anthony Weiner,male
2018,New York 9,Bob Turner,male
2018,New York 10,Ed Towns,male
2018,New York 10,Diana Muniz,male
2018,New York 10,Ernest Johnson,male
2018,New York 11,Yvette Clarke,male
2018,New York 11,Hugh Carr,male
2018,New York 12,Nydia Velázquez,male
2018,New York 12,Alice Gaffney,male
2018,New York 13,Mike Grimm,male
2018,New York 13,Michael McMahon,male
2018,New York 13,Tom Vendittelli,male
2018,New York 14,Carolyn Maloney,male
2018,New York 14,David Brumberg,male
2018,New York 14,Timothy Healy,male
2018,New York 14,Dino LaVerghetta,male
2018,New York 15,Charles Rangel,male
2018,New York 15,Michael Faulkner,male
2018,New York 15,Craig Schley,male
2018,New York 15,Roger Calero,male
2018,New York 16,José Serrano,male
2018,New York 16,Frank Della Valle,male
2018,New York 17,Eliot Engel,male
2018,New York 17,Anthony Mele,male
2018,New York 17,York Kleinhandler,male
2018,New York 18,Nita Lowey,male
2018,New York 18,James Russell,male
2018,New York 19,Nan Hayworth,male
2018,New York 19,John Hall,male
2018,New York 20,Chris Gibson,male
2018,New York 20,Scott Murphy,male
2018,New York 21,Paul Tonko,male
2018,New York 21,Theodore Danz,male
2018,New York 22,Maurice Hinchey,male
2018,New York 22,George Phillips,male
2018,New York 23,Bill Owens,male
2018,New York 23,Matt Doheny,male
2018,New York 23,Doug Hoffman,male
2018,New York 24,Richard L. Hanna,male
2018,New York 24,Mike Arcuri,male
2018,New York 25,Ann Marie Buerkle,male
2018,New York 25,Dan Maffei,male
2018,New York 26,Chris Lee,male
2018,New York 26,Philip Fedele,male
2018,New York 27,Brian Higgins,male
2018,New York 27,Leonard Roberto,male
2018,New York 28,Louise Slaughter,male
2018,New York 28,Jill Rowland,male
2018,New York 29,Tom Reed,male
2018,New York 29,Matthew Zeller,male
2018,North Carolina 1,G.K. Butterfield,male
2018,North Carolina 1,Ashley Woolard,male
2018,North Carolina 2,Renee Ellmers,male
2018,North Carolina 2,Bob Etheridge,male
2018,North Carolina 2,Tom Rose,male
2018,North Carolina 3,Walter Jones Jr.,male
2018,North Carolina 3,Johnny Rouse,male
2018,North Carolina 3,Darryl Holloman,male
2018,North Carolina 4,David Price,male
2018,North Carolina 4,B.J. Lawson,male
2018,North Carolina 5,Virginia Foxx,male
2018,North Carolina 5,William Kennedy,male
2018,North Carolina 6,Howard Coble,male
2018,North Carolina 6,Gregory Scott Turner,male
2018,North Carolina 7,Mike McIntyre,male
2018,North Carolina 7,Ilario Pantano,male
2018,North Carolina 8,Larry Kissell,male
2018,North Carolina 8,Harold Johnson,male
2018,North Carolina 8,Thomas Hill,male
2018,North Carolina 9,Sue Myrick,male
2018,North Carolina 9,Jeff Doctor,male
2018,North Carolina 10,Patrick McHenry,male
2018,North Carolina 10,Jeff Gregory,male
2018,North Carolina 11,Heath Shuler,male
2018,North Carolina 11,Jeff Miller,male
2018,North Carolina 12,Mel Watt,male
2018,North Carolina 12,Greg Dority,male
2018,North Carolina 12,Lon Vernon Cecil,male
2018,North Carolina 13,Brad Miller,male
2018,North Carolina 13,William Randall,male
2018,North Dakota at-large1,Rick Berg,male
2018,North Dakota at-large1,Earl Pomeroy,male
2018,Ohio 1,Steve Chabot,male
2018,Ohio 1,Steve Driehaus,male
2018,Ohio 1,Jim Berns,male
2018,Ohio 1,Rich Stevenson,male
2018,Ohio 2,Jean Schmidt,male
2018,Ohio 2,Surya Yalamanchili,male
2018,Ohio 2,Marc Johnston,male
2018,Ohio 3,Mike Turner,male
2018,Ohio 3,Joe Roberts,male
2018,Ohio 4,Jim Jordan,male
2018,Ohio 4,Doug Litt,male
2018,Ohio 4,Donald Kissick,male
2018,Ohio 5,Bob Latta,male
2018,Ohio 5,Caleb Finkenbiner,male
2018,Ohio 5,Brian Smith,male
2018,Ohio 6,Bill Johnson,male
2018,Ohio 6,Charlie Wilson,male
2018,Ohio 6,Richard Cadle,male
2018,Ohio 6,Martin Elsass,male
2018,Ohio 7,Steve Austria,male
2018,Ohio 7,Bill Conner,male
2018,Ohio 7,John Anderson,male
2018,Ohio 7,David Easton,male
2018,Ohio 8,John Boehner,male
2018,Ohio 8,Justin Coussoule,male
2018,Ohio 8,David Harlow,male
2018,Ohio 8,James Condit,male
2018,Ohio 9,Marcy Kaptur,male
2018,Ohio 9,Rich Iott,male
2018,Ohio 10,Dennis Kucinich,male
2018,Ohio 10,Peter Corrigan,male
2018,Ohio 10,Jeff Goggins,male
2018,Ohio 11,Marcia Fudge,male
2018,Ohio 11,Thomas Pekarek,male
2018,Ohio 12,Pat Tiberi,male
2018,Ohio 12,Paula Brooks,male
2018,Ohio 12,Travis Irvine,male
2018,Ohio 13,Betty Sutton,male
2018,Ohio 13,Tom Ganley,male
2018,Ohio 14,Steve LaTourette,male
2018,Ohio 14,William O'Neill,male
2018,Ohio 14,John Jelenic,male
2018,Ohio 15,Steve Stivers,male
2018,Ohio 15,Mary Jo Kilroy,male
2018,Ohio 15,William Kammerer,male
2018,Ohio 15,David Ryon,male
2018,Ohio 16,Jim Renacci,male
2018,Ohio 16,John Boccieri,male
2018,Ohio 16,Jeffrey Blevins,male
2018,Ohio 17,Tim Ryan,male
2018,Ohio 17,Jim Graham,male
2018,Ohio 17,Jim Traficant,male
2018,Ohio 18,Bob Gibbs,male
2018,Ohio 18,Zack Space,male
2018,Ohio 18,Lindsey Dean Sutton,male
2018,Oklahoma 1,John Sullivan,male
2018,Oklahoma 1,Angelia O'Dell,male
2018,Oklahoma 2,Dan Boren,male
2018,Oklahoma 2,Charles Thompson,male
2018,Oklahoma 3,Frank Lucas,male
2018,Oklahoma 3,Frankie Robbins,male
2018,Oklahoma 4,James Lankford,male
2018,Oklahoma 4,Billy Coyle,male
2018,Oklahoma 4,Clark Duffe,male
2018,Oklahoma 4,Dave White,male
2018,Oregon 1,David Wu,male
2018,Oregon 1,Rob Cornilles,male
2018,Oregon 1,Don LaMunyon,male
2018,Oregon 1,Chris Henry,male
2018,Oregon 1,Joe Tabor,male
2018,Oregon 2,Greg Walden,male
2018,Oregon 2,Joyce Segers,male
2018,Oregon 3,Earl Blumenauer,male
2018,Oregon 3,Delia Lopez,male
2018,Oregon 3,Jeff Lawrence,male
2018,Oregon 3,Michael Meo,male
2018,Oregon 4,Peter DeFazio,male
2018,Oregon 4,Art Robinson,male
2018,Oregon 4,Mike Beilstein,male
2018,Oregon 5,Kurt Schrader,male
2018,Oregon 5,Scott Bruun,male
2018,Oregon 5,Chris Lugo,male
2018,Pennsylvania 1,Chaka Fattah,male
2018,Pennsylvania 1,Rick Hellberg,male
2018,Pennsylvania 2,Mike Kelly,male
2018,Pennsylvania 2,Kathy Dahlkemper,male
2018,Pennsylvania 3,Jason Altmire,male
2018,Pennsylvania 3,Keith Rothfus,male
2018,Pennsylvania 4,G.T. Thompson,male
2018,Pennsylvania 4,Michael Pipe,male
2018,Pennsylvania 4,Vernon Etzel,male
2018,Pennsylvania 5,Jim Gerlach,male
2018,Pennsylvania 5,Manan Trivedi,male
2018,Pennsylvania 6,Pat Meehan,male
2018,Pennsylvania 6,Bryan Lentz,male
2018,Pennsylvania 6,Jim Schneller,male
2018,Pennsylvania 7,Mike Fitzpatrick,male
2018,Pennsylvania 7,Patrick Murphy,male
2018,Pennsylvania 8,Bill Shuster,male
2018,Pennsylvania 8,Tom Conners,male
2018,Pennsylvania 9,Tom Marino,male
2018,Pennsylvania 9,Chris Carney,male
2018,Pennsylvania 10,Lou Barletta,male
2018,Pennsylvania 10,Paul Kanjorski,male
2018,Pennsylvania 11,Mark Critz,male
2018,Pennsylvania 11,Tim Burns,male
2018,Pennsylvania 12,Allyson Schwartz,male
2018,Pennsylvania 12,Dee Adcock,male
2018,Pennsylvania 13,Mike Doyle,male
2018,Pennsylvania 13,Melissa Haluszczak,male
2018,Pennsylvania 13,Ed Bortz,male
2018,Pennsylvania 14,Charlie Dent,male
2018,Pennsylvania 14,John Callahan,male
2018,Pennsylvania 14,Jake Towne,male
2018,Pennsylvania 15,Joe Pitts,male
2018,Pennsylvania 15,Lois Herr,male
2018,Pennsylvania 16,Tim Holden,male
2018,Pennsylvania 16,Dave Argall,male
2018,Pennsylvania 17,Tim Murphy,male
2018,Pennsylvania 17,Dan Connolly,male
2018,Pennsylvania 18,Todd Platts,male
2018,Pennsylvania 18,Ryan Sanders,male
2018,Pennsylvania 18,Joshua Monighan,male
2018,Rhode Island 1,David Cicilline,male
2018,Rhode Island 1,John J. Loughlin,male
2018,Rhode Island 1,Kenneth Capalbo,male
2018,Rhode Island 1,Gregory Raposa,male
2018,Rhode Island 2,Jim Langevin,male
2018,Rhode Island 2,Mark Zaccaria,male
2018,Rhode Island 2,John Matson,male
2018,South Carolina 1,Tim Scott,male
2018,South Carolina 1,Ben Frasier,male
2018,South Carolina 1,Robert Burton,male
2018,South Carolina 1,Bob Dobbs,male
2018,South Carolina 1,Keith Blandford,male
2018,South Carolina 1,Jimmy Wood,male
2018,South Carolina 1,Mac McCullough,male
2018,South Carolina 2,Joe Wilson,male
2018,South Carolina 2,Rob Miller,male
2018,South Carolina 2,Eddie McCain,male
2018,South Carolina 2,Marc Beaman,male
2018,South Carolina 3,Jeff Duncan,male
2018,South Carolina 3,Jane Ballard Dyer,male
2018,South Carolina 3,John Dalen,male
2018,South Carolina 4,Trey Gowdy,male
2018,South Carolina 4,Paul Corden,male
2018,South Carolina 4,Dave Edwards,male
2018,South Carolina 4,Rick Mahler,male
2018,South Carolina 4,Faye Walters,male
2018,South Carolina 5,Mick Mulvaney,male
2018,South Carolina 5,John Spratt,male
2018,South Carolina 6,Jim Clyburn,male
2018,South Carolina 6,Jim Pratt,male
2018,South Carolina 6,Nammu Muhammad,male
2018,South Dakota at-large1,Kristi Noem,male
2018,South Dakota at-large1,Stephanie Herseth Sandlin,male
2018,South Dakota at-large1,Thomas Marking,male
2018,Tennessee 1,Phil Roe,male
2018,Tennessee 1,Michael Clark,male
2018,Tennessee 1,Kermit Steck,male
2018,Tennessee 2,Jimmy Duncan,male
2018,Tennessee 2,Dave Hancock,male
2018,Tennessee 2,Joseph Leinweber Jr.,male
2018,Tennessee 2,Andy Andrew,male
2018,Tennessee 2,Greg Samples,male
2018,Tennessee 2,H. Headings,male
2018,Tennessee 3,Charles Fleischmann,male
2018,Tennessee 3,John Wolfe Jr.,male
2018,Tennessee 3,Savas Kyriakidis,male
2018,Tennessee 3,Mark DeVol,male
2018,Tennessee 3,Don Barkman,male
2018,Tennessee 3,Gregory Goodwin,male
